Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
45,1200,3800,6100,8700,10700,12900,17200,18600,25800,24800,28600,32100,35600,41700,44700,58000,48800,52500,51000,75400,67300,101400,64700,59100,50700,63100,79800,89600,83100,56600,132500,113400,110900,112000,114900,115700,123800,73300,113600,80800,87000,93200,95400,124500,138700,127700,104500,111900,122300,129100,115100,113800,111200,119700,127000,148200,136200,131300,137200,145300,133700,157400,154600,152300,150000,177700,182900,168400,160400,174500,102100,173400,197700,169000,158700,189500,279200,292500,246800,159300,169100,194900,205800,170600,185500,326500,344800,324000,202700,329600,350900,356000,411700,260400,213000,253500,253300,276400,240800,266600
46,1300,3400,5100,6100,8300,9700,11300,13900,15000,15900,28500,20200,24700,23800,25300,27300,32400,34800,35700,34600,40000,40200,68900,40100,49500,55800,48700,54000,89300,100200,97800,113500,101800,117000,116000,113700,138100,119300,83700,80000,81400,87200,86300,89900,92200,92200,131900,114900,124200,112500,170500,115000,132000,122500,186300,203100,200600,210000,199200,202000,222300,215500,227800,235400,234000,223400,253000,241100,178400,142700,199900,208100,188900,173800,161400,167300,175800,202300,219700,198600,202900,196500,212100,206300,181400,208000,207200,215400,219100,216000,409300,303200,340300,272400,237600,214800,238900,367200,259100,292500
47,1400,2800,4500,6300,12700,13500,16400,30700,35700,27000,270800,20800,27200,34700,46000,55100,32600,37100,35600,38800,61700,70700,68100,77000,78600,86700,98700,104600,108400,72500,67300,64800,185000,76300,85000,92200,57300,76600,71100,74100,87800,99100,137600,136900,127100,118300,109100,119800,111000,117700,113600,130600,121700,144800,123200,119800,118700,115800,1.4683e+06,149200,153700,97700,218800,215500,223900,239500,229400,233800,242200,245600,250500,253600,258500,166500,1.9899e+06,186700,192700,169200,195500,206600,223600,190000,200400,208500,188300,217300,217000,223000,193600,214700,220100,217600,216400,235600,412500,227600,261300,242100,238500,276400
48,800,2400,2500,5400,6400,6700,9600,11100,20200,19400,24100,23800,21100,26500,24900,26000,32000,30800,28000,22300,32400,54500,49000,45200,55600,90100,31600,49300,58000,58500,56900,69200,56600,75600,63800,74200,65000,103000,77800,100600,88200,93300,91500,93500,93200,108900,104700,120500,103600,101600,117300,120300,115600,124000,121500,127700,126200,197000,125300,117400,119700,113200,144800,86300,141100,263900,156200,219800,162300,161700,156200,208600,187300,196000,320900,269700,185400,247500,313800,306600,213100,207000,196100,201200,211700,192800,209600,190400,213900,245600,230800,430800,218300,233800,294800,285200,239400,238700,249500,264900
49,1100,2300,4000,5600,7200,8400,10600,11500,13900,14800,18300,19800,315800,30600,29800,29400,35200,30000,38600,41400,49500,39800,42200,46300,47500,56100,52200,43300,41400,59400,68300,63700,82400,65900,64900,65600,67800,77000,72300,85500,100600,137300,142500,137700,95400,91100,96600,123900,104800,69700,97400,102300,77000,183200,116300,118600,142100,120500,231900,123300,125900,141700,133600,136600,286500,173600,156900,179400,161300,173800,159900,150500,180300,175500,175800,168900,177300,184800,191600,137300,124800,195500,196000,209300,124900,137700,219800,224300,223400,354200,273600,263300,201100,211100,207100,228500,216900,214100,303500,255300
50,1000,2500,3500,5500,6900,8500,9800,11500,12700,14300,15400,16600,17300,18800,19300,21500,22100,23000,24700,25200,26500,32800,31700,29900,32800,32600,41800,35000,247200,67800,64700,63300,59700,63000,73300,69000,127400,80700,52500,74000,83400,84900,113300,139300,58000,66000,76200,62900,130200,87600,73900,80200,76100,81300,74800,84100,86900,83600,80600,78500,80000,98300,88400,1.0332e+06,187900,154800,214600,188600,162200,189500,172100,173900,170300,187900,184200,213600,164400,179900,245400,460500,222500,189700,176400,191500,202500,194200,230400,203900,192700,433300,340400,1.4981e+06,458200,249100,243900,236700,254900,241600,251300,270500
51,1400,2500,4000,5500,7600,9500,10500,59400,15000,26400,27000,24500,23000,34900,30600,28800,30000,35900,33100,45600,45200,57500,49900,46000,49800,47100,52900,56400,56600,58300,60800,99900,71800,83900,71700,70300,80600,88400,93300,97000,89800,91900,84300,2.3844e+06,116100,118500,106000,99700,119200,111600,116200,105400,106900,154800,121400,106200,450100,122000,204600,265600,137800,145500,149500,157600,142200,150800,156300,234800,187800,153200,155700,154600,170200,525700,185700,166600,171000,181100,179000,178300,194500,186600,213200,180200,171600,211700,228100,240300,205700,234800,241200,461700,537200,205200,215400,277900,270700,222900,215000,264000
52,1100,2600,4600,5300,7600,10100,11900,11800,14300,23000,18100,20700,22700,21900,25500,29700,31200,30700,35600,36200,35500,42800,63900,40100,45500,59100,49900,49000,2.4322e+06,65200,49200,68400,71400,69000,74800,83400,80400,79000,81300,93700,81900,83100,92500,103400,109100,91700,93700,94400,109400,166600,167900,132300,93900,114500,110400,134900,123300,121400,98100,99200,221600,212800,230900,219100,230500,241100,243600,234000,276400,242800,260300,251600,275800,254600,263800,281000,279800,285000,363200,223800,306800,214900,189100,191600,199500,203400,220000,191100,193100,233400,209700,155900,142600,224400,212100,215600,193300,181000,176200,267700
53,1000,3400,4400,7000,7000,9000,10700,11200,14500,15500,18500,19900,20900,23100,24900,31000,32400,30500,29700,34000,39400,38600,73800,49900,53000,44300,52100,55400,52300,51600,58800,85300,63500,67600,76800,110800,73200,70500,94200,79000,81100,82300,91400,99900,148300,65200,166000,92300,98500,113800,199100,123600,163700,101100,134700,121800,199600,133700,84200,92700,78000,133800,184000,150600,162600,131200,136500,140500,148800,140100,175900,132500,148300,184600,183900,190100,230000,184900,190000,173600,178400,187300,308400,191800,341900,138000,211600,2.7015e+06,253200,208100,248000,237000,206000,219700,214800,233500,206500,214200,276500,350800
54,1100,2300,3800,6000,8000,9600,28900,12500,13500,25200,18400,18900,21000,23100,35200,30900,33500,33500,36900,45500,48600,38700,41900,63600,47200,52500,113700,55800,71800,64300,69200,63400,87000,67900,74800,68100,79600,109100,75100,106700,98700,86900,95600,89700,94900,135100,98000,99300,217600,111500,93200,124800,120700,111400,85800,114200,201900,118600,118000,121000,245300,176200,213000,163700,159700,148800,149500,148300,150500,192000,172800,175100,153800,188600,182500,193000,176600,190000,183700,187200,177800,184800,187800,154300,179600,226100,394000,139700,265700,202700,209600,212000,217800,229600,205800,217500,257000,229000,220800,219200
55,1700,4000,6100,8200,10500,13700,15300,80100,16400,28500,17500,19800,22600,23600,31400,30800,45400,32300,35100,35300,37400,40300,40400,48500,83500,32200,39600,73800,39000,77100,68600,62700,90300,62400,67600,135600,86500,95300,74000,219200,85600,81900,100600,99200,90800,91500,122700,173600,170400,165500,180700,191300,109100,104400,194300,232500,205000,401100,432100,152800,239700,151000,185300,245700,173200,238500,261700,247200,266800,258600,291700,263600,290400,162700,148500,127900,140100,486100,195400,177900,177200,226300,200300,322400,346400,202600,190000,209300,364200,349400,380500,239700,236900,232500,226900,228800,216700,259600,242000,286100
56,1200,5900,3900,9100,12200,8700,19000,23300,27400,26300,34900,36600,62500,44700,49600,48500,50100,53700,55400,72200,68500,61700,71000,43000,64900,50800,84200,75700,101900,97000,105000,101800,113400,86000,76000,123100,72700,122700,81100,131900,73900,78800,144700,75400,148000,169800,159700,91100,103000,174200,192400,124900,107400,108400,111500,112200,127800,116900,120500,139000,126300,129600,155600,142400,145500,138000,160700,257900,152700,269000,251800,265700,257900,173700,282300,288700,310000,176500,229500,183700,314100,191100,215400,318200,192700,238900,207400,233000,205400,212700,229100,237600,256000,361000,353300,185200,214000,247800,286400,249000
57,1300,3500,6200,8800,10100,7400,7500,19800,32300,34700,34800,33500,43800,36100,45800,54100,43500,60800,65900,42700,67700,62200,68800,73200,75300,49300,55600,59200,55500,53100,56300,64400,63000,66100,65900,74200,71400,81900,85900,83000,84300,88100,99500,98400,154300,149200,155400,115100,174300,176700,86400,204400,183000,179800,184000,218800,209100,218000,230500,243000,336600,232800,225600,245100,228000,263800,240400,256700,250500,288200,391100,200000,184800,261900,189400,177500,187800,188600,178800,170700,226600,357700,377900,226600,174800,240400,309400,353900,321800,333200,335200,504900,398000,376800,382900,373300,377100,376400,363200,387800
58,2600,4000,8400,4900,5600,9400,10500,13500,15100,14600,35100,40100,34800,40000,66200,67500,56300,82200,53900,73700,61200,66400,66600,76800,75300,78400,80100,95200,97800,97300,85400,83800,69700,98400,82000,73400,87900,67800,80600,78500,86300,91800,92200,118600,75000,94700,92900,102000,167000,200300,258200,114400,203900,122600,122900,149100,140100,146800,169100,162000,154800,230400,146100,137600,148300,151600,155200,160300,148100,165500,203900,278500,268600,171700,283200,275200,305700,296900,200000,210100,395100,148000,265700,210200,211600,178200,203100,215500,213300,215600,242100,436500,380200,530100,444600,246800,176900,419900,283100,623200
59,1800,2400,4400,13200,13300,20900,23100,13600,29100,26600,40000,40100,40000,43700,52100,55000,46400,32700,53000,41000,34700,41300,51900,49100,45900,53400,55600,56100,71000,54100,60800,60400,105700,138400,112400,121200,139500,120000,135100,156800,138600,263800,94300,104800,235000,105600,94800,100900,171700,96700,115000,185400,130400,179700,193500,144900,224600,118000,123100,237800,221500,226400,234400,225300,244200,241900,157300,155300,122900,140900,143700,154700,154800,171600,189800,289400,290000,293200,302600,291600,311800,310800,298800,330000,314400,208400,234600,182500,200900,209500,283000,353800,344100,360600,361700,244200,250500,250300,280100,230400
60,2700,3600,6200,8400,10500,22900,16100,31400,21600,34000,27600,38200,34300,39100,50500,26200,28800,36700,37500,47700,61500,63000,75500,47000,38200,45800,47500,55900,60400,58000,102000,113300,109700,107300,108900,135300,128300,131900,135000,133300,133800,89000,115800,89700,69500,88200,100100,109000,95900,102300,99100,110700,113400,118600,125400,120800,112400,126100,132800,125900,132600,143300,116800,140400,143900,161300,162700,145800,131500,148800,292700,287400,223500,281300,167600,285500,286000,285500,303800,290900,314200,298700,197500,222000,208500,212500,218900,212600,246800,223700,355600,231600,247600,364200,424400,227800,250000,223700,254500,266200
61,1800,4100,6300,8000,10600,12300,14100,15100,17300,18700,22200,23200,27200,27600,28300,33700,33900,38400,39700,38600,39700,46400,47700,42300,52800,43700,47600,66300,56200,97100,111300,97400,107800,115900,129500,116900,127100,129900,120400,128000,129100,146700,135200,151900,156100,145700,159700,167600,157600,164800,181000,91400,128400,110100,111400,117100,121200,121300,126800,121700,92200,163700,123800,126100,145900,146500,140100,139800,153000,154900,252900,256200,267400,211100,261700,288000,168100,182800,180900,187400,216600,196300,193000,196800,169800,200300,252000,211600,207800,218300,236600,232900,242900,237700,210900,201700,264400,222800,317300,239200
62,1000,5000,4100,6500,11300,8700,11400,11600,13300,17400,16200,18000,22300,36000,35800,44500,49100,55300,34700,60000,47700,48700,89800,43600,58300,116100,47800,51200,64100,56300,57600,58600,108800,65400,110300,104100,56900,122600,77900,72900,81800,140000,69800,148100,98400,116400,91200,105000,163900,104200,96300,109200,106400,188500,102100,111200,118700,119000,231300,205300,222400,221000,217300,238000,223800,244400,240200,256500,240300,256800,251000,262600,174900,182500,238600,199100,167100,185400,192700,313800,203800,224900,305400,305700,146600,324100,218500,330500,163400,346400,239300,204700,177800,202700,249000,596300,265600,258900,253100,258400
63,2000,4200,3600,4700,10400,8300,11700,14100,14000,16000,13900,15000,35400,32900,22800,31900,26200,29700,31100,37400,31500,33000,32000,40600,43400,82100,85300,60300,63100,59400,64600,72100,58900,70300,64200,76100,73700,80600,73100,80700,84000,84600,74700,93000,85000,80300,88100,104100,95100,109700,168700,173500,95300,124000,134400,203300,192100,193700,234300,213000,229500,214400,233300,225100,236000,233900,260000,176900,168200,156900,162300,198000,185600,191500,167100,164100,186600,223500,230000,226700,200200,215600,206400,190200,211000,252200,329200,322500,315100,336600,343700,211700,351100,373000,360300,367400,371600,278500,279700,250800
64,2500,2500,5200,9400,18600,14700,18200,21100,23000,24500,31300,42800,34700,38200,41800,57800,27400,40600,35800,31700,38400,63700,42300,47800,51200,52000,55800,54900,56200,53600,58900,64100,75500,58300,70500,114300,72500,113100,82100,104700,62900,82200,84300,90700,72400,107000,92400,157300,77100,102600,92500,175100,178000,186100,182900,135600,150400,127500,122800,126100,122700,126700,132700,170300,243600,244100,252300,238800,254900,242600,256600,285900,153800,177200,166500,174900,287600,278600,291200,296800,288600,307100,199400,234900,199300,246200,214300,323000,337500,335600,335800,347300,373600,237600,250700,179500,233700,227300,234500,389300
65,1700,3600,5300,6900,8300,10000,11400,28500,16200,17700,18800,19200,15700,20600,26700,26800,26500,25500,27300,31900,65500,42900,46200,70500,78100,79200,82300,80400,91200,102900,119400,110200,105700,117600,73800,68100,65100,83100,92800,81100,86900,85800,147900,140800,93500,155100,156300,107900,116500,121400,131600,192600,120400,128700,76700,207300,116600,129800,143300,122700,142200,216300,130800,132200,170200,139300,126300,149500,249700,169500,251800,184700,152500,165800,166100,170500,189500,177800,126400,178200,192600,149600,202100,176900,205400,210500,231600,208700,197000,198200,217700,365700,352200,167300,364000,221300,219000,231500,229700,230200
66,1800,6900,12200,8200,11700,14500,19000,30100,14700,40400,18500,19100,20400,22500,25800,21400,59000,65800,76000,31900,38100,48500,75900,41700,81600,58000,47800,51800,60200,53100,55200,102400,103500,76700,109600,70000,82300,62300,76100,62900,79100,138000,277500,97000,79000,96400,93000,106600,80900,102500,74200,76200,102800,107600,141200,118900,122300,181900,144000,137800,130500,143500,145400,152000,165000,175200,183400,186800,186500,165500,190700,167500,174400,153600,152000,459600,189900,181800,191800,210600,199600,230700,202200,175700,183900,202200,190600,202500,194900,222400,212400,220700,217500,201600,239500,193500,249100,255500,254200,239400
67,1300,3000,3300,8100,11800,14200,10400,12100,9000,26700,29500,30300,32900,35900,40000,43500,46800,50400,53100,56200,63300,64600,81400,69400,78000,45000,48900,43700,61400,63600,60800,61400,63900,68100,84900,119100,73400,81300,68700,80200,80200,91300,81900,82700,99300,89600,94400,98400,103500,96600,105500,106800,113700,113300,126200,142800,112900,107400,127000,233000,209800,232800,222100,229200,232400,232100,159200,141600,160200,162200,168100,170800,162400,176000,179100,184500,186600,185000,288100,312900,201000,222400,321700,233900,212900,226200,237700,206900,251200,327200,325500,326600,346700,341200,358600,362200,351500,196500,362900,385500
68,1400,3500,6100,7100,6400,9400,10500,11900,16200,18400,17400,18900,30000,46300,24700,21500,51700,50900,54200,55200,73400,63600,70300,72100,74100,76100,80500,88600,98200,90100,90800,49300,123400,107700,74700,70500,143700,139300,124400,145100,138800,98000,139500,85600,87600,95300,165000,159400,99600,100000,197100,200200,202300,139600,113500,113100,125700,143400,138200,131900,114600,146800,101000,216200,233200,231500,255100,267300,253100,173900,297300,144700,172900,178600,165800,172700,159900,165100,301200,324900,309000,147100,210600,218100,171000,189100,190900,201700,191700,200100,207800,169300,216800,214900,207300,274000,233200,253000,227800,234300
